epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,301.611,1.62214,4.01447,0.31741,1.42782,1.24792,0.16568,0.20722,0.11441,0.04592,0.19181,0.24292,0.16586,0.05933,2.34256,5.44556,0.27551,2.51592,1.84959,0.00063125,0.00063125,0.00063125
102,303.578,1.50592,3.81457,0.3328,1.4135,1.23534,0.20971,0.20483,0.12653,0.05204,0.22746,0.22349,0.11898,0.05118,2.33031,5.37783,0.2761,2.49234,1.82404,0.000625062,0.000625062,0.000625062
103,305.823,1.60725,3.98884,0.32754,1.46731,1.23821,0.26962,0.22995,0.19799,0.06416,0.27434,0.22489,0.18956,0.05714,2.33856,5.40794,0.29007,2.51936,1.84873,0.000618875,0.000618875,0.000618875
104,309.066,1.4904,3.76554,0.33181,1.38753,1.20538,0.24935,0.22824,0.17956,0.0652,0.24421,0.2174,0.17282,0.07143,2.3843,5.45411,0.29618,2.54099,1.89019,0.000612687,0.000612687,0.000612687
105,312.51,1.57312,3.90254,0.3155,1.41168,1.23009,0.24935,0.22824,0.17956,0.0652,0.24421,0.2174,0.17282,0.07143,2.3843,5.45411,0.29618,2.54099,1.89019,0.0006065,0.0006065,0.0006065
106,315.096,1.50987,3.77653,0.33368,1.40456,1.23569,0.21473,0.21464,0.17544,0.06146,0.20574,0.19362,0.1674,0.06352,2.38983,5.46774,0.28394,2.50429,1.87164,0.000600313,0.000600313,0.000600313
107,317.356,1.47852,3.72669,0.33186,1.35416,1.20274,0.20259,0.21914,0.17305,0.06426,0.15939,0.21537,0.11652,0.04899,2.40977,5.46783,0.27039,2.48682,1.87073,0.000594125,0.000594125,0.000594125
108,319.334,1.50889,3.79988,0.32355,1.38714,1.22562,0.21236,0.23785,0.16785,0.05472,0.15522,0.15988,0.1001,0.03976,2.41442,5.47504,0.25834,2.4366,1.85855,0.000587938,0.000587938,0.000587938
109,321.398,1.53587,3.76621,0.33392,1.38505,1.21971,0.21236,0.23785,0.16785,0.05472,0.15522,0.15988,0.1001,0.03976,2.41442,5.47504,0.25834,2.4366,1.85855,0.00058175,0.00058175,0.00058175
110,323.496,1.50812,3.76329,0.3425,1.38484,1.22054,0.18839,0.2357,0.12549,0.04759,0.22883,0.13463,0.10119,0.03835,2.43392,5.44967,0.26023,2.43336,1.88163,0.000575563,0.000575563,0.000575563
111,325.982,1.52115,3.77162,0.33165,1.37316,1.22562,0.16403,0.19919,0.12788,0.05534,0.20495,0.14116,0.10758,0.04234,2.45673,5.42398,0.26718,2.4312,1.91328,0.000569375,0.000569375,0.000569375
112,329.307,1.47535,3.62056,0.3256,1.35686,1.18574,0.17623,0.19801,0.12476,0.06031,0.14961,0.17631,0.10146,0.04267,2.43721,5.42423,0.27374,2.46307,1.89746,0.000563187,0.000563187,0.000563187
113,332.409,1.44028,3.50209,0.32534,1.29815,1.17728,0.17623,0.19801,0.12476,0.06031,0.14961,0.17631,0.10146,0.04267,2.43721,5.42423,0.27374,2.46307,1.89746,0.000557,0.000557,0.000557
114,334.802,1.4336,3.56024,0.31946,1.32949,1.19808,0.22787,0.21452,0.13874,0.05933,0.18025,0.22082,0.1177,0.04604,2.46561,5.41218,0.28199,2.48291,1.89894,0.000550813,0.000550813,0.000550813
115,336.858,1.50456,3.69221,0.32909,1.36821,1.22628,0.26117,0.20157,0.17114,0.06747,0.19567,0.22306,0.1269,0.05881,2.45202,5.40442,0.28283,2.47045,1.87845,0.000544625,0.000544625,0.000544625
116,338.919,1.49688,3.61545,0.35377,1.35469,1.22734,0.26555,0.22311,0.19048,0.05923,0.21665,0.22216,0.12312,0.06098,2.4359,5.38808,0.28208,2.45621,1.86838,0.000538438,0.000538438,0.000538438
117,341.025,1.54973,3.57688,0.30664,1.33428,1.20849,0.26555,0.22311,0.19048,0.05923,0.21665,0.22216,0.12312,0.06098,2.4359,5.38808,0.28208,2.45621,1.86838,0.00053225,0.00053225,0.00053225
118,343.333,1.46729,3.48413,0.33837,1.35322,1.2081,0.27562,0.23282,0.19345,0.05833,0.24429,0.1993,0.179,0.06303,2.43481,5.36727,0.28184,2.46942,1.8668,0.000526063,0.000526063,0.000526063
119,346.281,1.46058,3.48605,0.32121,1.31265,1.19412,0.23393,0.22998,0.1876,0.05834,0.17884,0.16782,0.10314,0.04982,2.43856,5.36179,0.27955,2.49807,1.85211,0.000519875,0.000519875,0.000519875
120,349.913,1.49276,3.52862,0.32907,1.30145,1.18436,0.2172,0.2288,0.17655,0.05732,0.17594,0.14118,0.10438,0.04432,2.48669,5.46456,0.29565,2.58634,1.87923,0.000513688,0.000513688,0.000513688
121,353.129,1.46711,3.30515,0.31872,1.29719,1.18311,0.2172,0.2288,0.17655,0.05732,0.17594,0.14118,0.10438,0.04432,2.48669,5.46456,0.29565,2.58634,1.87923,0.0005075,0.0005075,0.0005075
122,355.205,1.49432,3.34699,0.28728,1.2705,1.17592,0.21186,0.21578,0.16646,0.05947,0.16595,0.14568,0.08836,0.03827,2.50246,5.50843,0.30977,2.62195,1.8953,0.000501313,0.000501313,0.000501313
123,357.157,1.49668,3.43013,0.33254,1.32579,1.22718,0.19729,0.20102,0.16149,0.05906,0.22384,0.17266,0.13752,0.0507,2.51253,5.47027,0.30923,2.62484,1.90105,0.000495125,0.000495125,0.000495125
124,359.469,1.41884,3.25478,0.31239,1.28566,1.18117,0.20502,0.20917,0.15936,0.05742,0.2048,0.17834,0.14417,0.06159,2.51094,5.40314,0.29834,2.63639,1.89289,0.000488938,0.000488938,0.000488938
125,361.55,1.52187,3.45555,0.30447,1.31922,1.18516,0.20502,0.20917,0.15936,0.05742,0.2048,0.17834,0.14417,0.06159,2.51094,5.40314,0.29834,2.63639,1.89289,0.00048275,0.00048275,0.00048275
126,363.666,1.3963,3.21496,0.30606,1.23558,1.16533,0.22597,0.22322,0.16675,0.05265,0.21481,0.19136,0.15607,0.064,2.4455,5.31773,0.28229,2.5708,1.83356,0.000476562,0.000476562,0.000476562
127,366.697,1.43216,3.26124,0.29989,1.27183,1.15789,0.2595,0.21068,0.18764,0.06044,0.24562,0.1925,0.17182,0.05863,2.42336,5.34513,0.28047,2.55561,1.80881,0.000470375,0.000470375,0.000470375
128,369.918,1.38703,3.24749,0.3154,1.25169,1.17539,0.23548,0.24757,0.18704,0.06846,0.15809,0.18034,0.10361,0.05343,2.44674,5.45375,0.29544,2.63031,1.8278,0.000464188,0.000464188,0.000464188
129,372.999,1.39568,3.26542,0.30383,1.24817,1.17399,0.23548,0.24757,0.18704,0.06846,0.15809,0.18034,0.10361,0.05343,2.44674,5.45375,0.29544,2.63031,1.8278,0.000458,0.000458,0.000458
130,375.034,1.39907,3.19431,0.29295,1.20016,1.15437,0.2503,0.23575,0.1871,0.07299,0.20177,0.17972,0.10681,0.05434,2.45605,5.52524,0.31197,2.64507,1.84419,0.000451813,0.000451813,0.000451813
131,377.049,1.43011,3.25129,0.29982,1.29508,1.18268,0.27236,0.24591,0.18652,0.07341,0.22517,0.19791,0.1158,0.05919,2.45642,5.46643,0.30587,2.5964,1.84386,0.000445625,0.000445625,0.000445625
132,379.152,1.41107,3.15784,0.29564,1.22383,1.15993,0.27557,0.24199,0.18799,0.07232,0.24855,0.22649,0.13255,0.06329,2.43317,5.36025,0.28801,2.51927,1.83248,0.000439437,0.000439437,0.000439437
133,381.09,1.42046,3.25075,0.31417,1.24201,1.18425,0.27557,0.24199,0.18799,0.07232,0.24855,0.22649,0.13255,0.06329,2.43317,5.36025,0.28801,2.51927,1.83248,0.00043325,0.00043325,0.00043325
134,383.382,1.3331,3.04939,0.33629,1.20163,1.13726,0.27988,0.25384,0.1936,0.07321,0.28747,0.22213,0.18256,0.07018,2.40528,5.27904,0.27754,2.48103,1.7987,0.000427062,0.000427062,0.000427062
135,386.447,1.4082,3.2599,0.31647,1.22052,1.16885,0.30371,0.22944,0.19792,0.06931,0.28368,0.23282,0.18754,0.09061,2.38977,5.26682,0.27675,2.46412,1.78229,0.000420875,0.000420875,0.000420875
136,389.725,1.40607,3.22596,0.29672,1.22931,1.1658,0.29429,0.2223,0.19188,0.06927,0.27339,0.21979,0.17962,0.08119,2.38768,5.28565,0.28341,2.48028,1.7837,0.000414688,0.000414688,0.000414688
137,393.02,1.3819,3.08669,0.27979,1.18446,1.12722,0.29429,0.2223,0.19188,0.06927,0.27339,0.21979,0.17962,0.08119,2.38768,5.28565,0.28341,2.48028,1.7837,0.0004085,0.0004085,0.0004085
138,395.208,1.36668,3.05819,0.28639,1.22807,1.14989,0.30753,0.21986,0.19587,0.07075,0.28513,0.19084,0.17477,0.08335,2.39907,5.30468,0.28624,2.49286,1.79846,0.000402312,0.000402312,0.000402312
139,397.344,1.38218,3.11668,0.292,1.19657,1.14819,0.25953,0.22756,0.19213,0.07525,0.23793,0.19882,0.1717,0.07707,2.43126,5.26966,0.27358,2.50469,1.81315,0.000396125,0.000396125,0.000396125
140,399.505,1.36583,3.05282,0.31706,1.20349,1.16901,0.30267,0.18972,0.17903,0.07061,0.25796,0.1925,0.15971,0.07113,2.38344,5.23792,0.26666,2.50765,1.77555,0.000389938,0.000389938,0.000389938
141,401.535,1.39746,3.15139,0.31196,1.22286,1.16162,0.30267,0.18972,0.17903,0.07061,0.25796,0.1925,0.15971,0.07113,2.38344,5.23792,0.26666,2.50765,1.77555,0.00038375,0.00038375,0.00038375
142,403.631,1.36005,3.09338,0.31439,1.18781,1.1394,0.25624,0.24148,0.18075,0.06396,0.23305,0.20494,0.15797,0.07823,2.36762,5.23803,0.2644,2.52708,1.77473,0.000377563,0.000377563,0.000377563
143,406.64,1.46395,3.17302,0.31497,1.2641,1.18392,0.2994,0.23006,0.1925,0.06531,0.27014,0.19753,0.17263,0.09643,2.35282,5.23642,0.26437,2.53207,1.77232,0.000371375,0.000371375,0.000371375
144,409.738,1.43932,3.07882,0.29728,1.22225,1.1788,0.29644,0.23116,0.18868,0.0624,0.26063,0.18804,0.17265,0.09625,2.37335,5.24679,0.26638,2.50078,1.79055,0.000365188,0.000365188,0.000365188
145,412.6,1.35687,2.98941,0.31349,1.18012,1.15033,0.29644,0.23116,0.18868,0.0624,0.26063,0.18804,0.17265,0.09625,2.37335,5.24679,0.26638,2.50078,1.79055,0.000359,0.000359,0.000359
146,414.755,1.31598,2.8509,0.28324,1.13955,1.11749,0.24338,0.23175,0.18776,0.07092,0.2403,0.18699,0.17759,0.09665,2.3957,5.26284,0.26586,2.48222,1.80883,0.000352812,0.000352812,0.000352812
147,416.895,1.33199,3.04974,0.31019,1.18269,1.15485,0.24586,0.24141,0.18332,0.07068,0.23024,0.18804,0.17148,0.10055,2.40744,5.29226,0.2696,2.52452,1.83104,0.000346625,0.000346625,0.000346625
148,418.892,1.3829,3.00515,0.29041,1.18986,1.15515,0.2436,0.22091,0.18879,0.08081,0.22555,0.19421,0.16691,0.08475,2.4455,5.35152,0.27929,2.55704,1.86323,0.000340438,0.000340438,0.000340438
149,420.915,1.3899,3.04418,0.27015,1.18787,1.13228,0.2436,0.22091,0.18879,0.08081,0.22555,0.19421,0.16691,0.08475,2.4455,5.35152,0.27929,2.55704,1.86323,0.00033425,0.00033425,0.00033425
150,423.319,1.44453,3.15243,0.26829,1.20929,1.13946,0.24381,0.20729,0.20059,0.08778,0.23572,0.18627,0.16915,0.08104,2.45194,5.39249,0.28421,2.54434,1.85934,0.000328063,0.000328063,0.000328063
151,426.249,1.34349,3.00009,0.29243,1.14095,1.13074,0.26117,0.2204,0.19146,0.08907,0.18929,0.23347,0.14639,0.0791,2.44445,5.35921,0.27857,2.53006,1.84622,0.000321875,0.000321875,0.000321875
152,429.61,1.32893,2.88212,0.27836,1.15127,1.11671,0.24429,0.22891,0.18978,0.08388,0.19773,0.23117,0.12685,0.06317,2.48245,5.36499,0.27609,2.54285,1.86544,0.000315687,0.000315687,0.000315687
153,432.505,1.32799,2.91441,0.29645,1.1668,1.11933,0.24429,0.22891,0.18978,0.08388,0.19773,0.23117,0.12685,0.06317,2.48245,5.36499,0.27609,2.54285,1.86544,0.0003095,0.0003095,0.0003095
154,434.497,1.31177,2.87791,0.28003,1.13491,1.10599,0.24448,0.24017,0.19238,0.07898,0.22375,0.2406,0.12958,0.0665,2.48836,5.36614,0.27129,2.53654,1.87402,0.000303313,0.000303313,0.000303313
155,436.504,1.30407,2.93142,0.30791,1.14687,1.13732,0.26721,0.19824,0.18372,0.07363,0.23922,0.18859,0.17297,0.08123,2.47306,5.38695,0.27325,2.54445,1.85925,0.000297125,0.000297125,0.000297125
156,438.601,1.27159,2.77471,0.2915,1.12025,1.11618,0.23044,0.21127,0.17776,0.06629,0.21806,0.20843,0.16955,0.09081,2.44979,5.44304,0.27912,2.59554,1.84755,0.000290937,0.000290937,0.000290937
157,440.7,1.33068,2.96381,0.29283,1.17402,1.14253,0.23044,0.21127,0.17776,0.06629,0.21806,0.20843,0.16955,0.09081,2.44979,5.44304,0.27912,2.59554,1.84755,0.00028475,0.00028475,0.00028475
158,442.915,1.26639,2.85448,0.30309,1.10182,1.12279,0.24581,0.22205,0.17896,0.06623,0.23746,0.20955,0.16791,0.09557,2.44974,5.50352,0.28836,2.63146,1.85188,0.000278562,0.000278562,0.000278562
159,445.874,1.31503,2.95551,0.30448,1.14029,1.12612,0.243,0.20843,0.1775,0.06818,0.2385,0.20386,0.16836,0.08165,2.4729,5.54237,0.29475,2.66402,1.87333,0.000272375,0.000272375,0.000272375
160,449.191,1.26778,2.77334,0.28536,1.10195,1.10677,0.22372,0.21294,0.16641,0.06724,0.22508,0.20646,0.14864,0.06652,2.50156,5.54943,0.29802,2.67815,1.8961,0.000266187,0.000266187,0.000266187
161,451.792,1.29349,2.91081,0.29029,1.14523,1.12226,0.22372,0.21294,0.16641,0.06724,0.22508,0.20646,0.14864,0.06652,2.50156,5.54943,0.29802,2.67815,1.8961,0.00026,0.00026,0.00026
162,453.824,1.27572,2.74521,0.26696,1.0874,1.10224,0.22943,0.20559,0.16678,0.07069,0.24334,0.18516,0.14951,0.05974,2.51462,5.53704,0.29489,2.68245,1.92103,0.000253812,0.000253812,0.000253812
163,455.928,1.40196,3.07137,0.29725,1.17336,1.1458,0.24051,0.21878,0.17639,0.07902,0.22333,0.19431,0.16604,0.06102,2.51409,5.48364,0.28525,2.64273,1.92015,0.000247625,0.000247625,0.000247625
164,458.026,1.30374,2.70829,0.30356,1.13431,1.14383,0.25505,0.22348,0.17817,0.07681,0.23728,0.21738,0.17113,0.06504,2.48213,5.41403,0.27423,2.59814,1.89628,0.000241438,0.000241438,0.000241438
165,460.071,1.27864,2.74011,0.29139,1.11444,1.11972,0.25505,0.22348,0.17817,0.07681,0.23728,0.21738,0.17113,0.06504,2.48213,5.41403,0.27423,2.59814,1.89628,0.00023525,0.00023525,0.00023525
166,462.709,1.28237,2.6897,0.28764,1.10907,1.12326,0.29191,0.2146,0.18007,0.07384,0.29273,0.2066,0.17588,0.07934,2.42664,5.38334,0.27006,2.57366,1.86581,0.000229063,0.000229063,0.000229063
167,465.829,1.33948,2.82426,0.27474,1.11319,1.11599,0.26687,0.23106,0.18177,0.07709,0.3021,0.22022,0.18086,0.09153,2.40391,5.37881,0.26757,2.56528,1.85125,0.000222875,0.000222875,0.000222875
168,469.129,1.34716,2.91133,0.29265,1.13946,1.14141,0.27915,0.2339,0.1842,0.07716,0.28242,0.22022,0.17964,0.10412,2.40253,5.35105,0.26459,2.53022,1.83531,0.000216688,0.000216688,0.000216688
169,471.936,1.3202,2.85085,0.26551,1.11034,1.10525,0.27915,0.2339,0.1842,0.07716,0.28242,0.22022,0.17964,0.10412,2.40253,5.35105,0.26459,2.53022,1.83531,0.0002105,0.0002105,0.0002105
170,474.091,1.29189,2.77816,0.29199,1.09499,1.12101,0.28286,0.24009,0.18833,0.07502,0.28441,0.22683,0.1834,0.09746,2.42876,5.33666,0.26476,2.52149,1.83969,0.000204313,0.000204313,0.000204313
171,476.211,1.31709,2.80121,0.29041,1.11822,1.12681,0.27034,0.22714,0.18433,0.06676,0.27587,0.21959,0.17975,0.09222,2.44003,5.33208,0.26596,2.51262,1.83812,0.000198125,0.000198125,0.000198125
172,478.33,1.2375,2.66669,0.30167,1.05967,1.09837,0.26694,0.22596,0.19279,0.07333,0.27112,0.22129,0.18061,0.09175,2.44289,5.31847,0.26653,2.50043,1.82907,0.000191938,0.000191938,0.000191938
173,480.563,1.26324,2.74261,0.30383,1.08432,1.11514,0.26694,0.22596,0.19279,0.07333,0.27112,0.22129,0.18061,0.09175,2.44289,5.31847,0.26653,2.50043,1.82907,0.00018575,0.00018575,0.00018575
174,482.856,1.23555,2.66011,0.28793,1.09213,1.10788,0.25975,0.20837,0.1847,0.07252,0.26383,0.22972,0.18671,0.09331,2.43597,5.28341,0.26182,2.49214,1.81478,0.000179563,0.000179563,0.000179563
175,486.009,1.30585,2.77726,0.27917,1.09089,1.0966,0.26541,0.2273,0.18571,0.07282,0.26443,0.22188,0.18346,0.09052,2.43061,5.27111,0.26067,2.50257,1.81147,0.000173375,0.000173375,0.000173375
176,489.103,1.3173,2.87281,0.31351,1.12719,1.13833,0.27537,0.2339,0.18602,0.0741,0.28003,0.24173,0.1851,0.09077,2.45043,5.2723,0.26172,2.52517,1.82089,0.000167188,0.000167188,0.000167188
177,492.133,1.33646,2.86505,0.27895,1.09036,1.10152,0.27537,0.2339,0.18602,0.0741,0.28003,0.24173,0.1851,0.09077,2.45043,5.2723,0.26172,2.52517,1.82089,0.000161,0.000161,0.000161
178,494.208,1.24493,2.67489,0.29248,1.082,1.10198,0.24463,0.23331,0.18748,0.06842,0.24415,0.21614,0.18752,0.09815,2.44359,5.2685,0.26084,2.54987,1.81809,0.000154812,0.000154812,0.000154812
179,496.349,1.28369,2.73335,0.277,1.09118,1.10927,0.24402,0.23466,0.18324,0.06744,0.23684,0.21448,0.18169,0.10232,2.44693,5.28089,0.26233,2.56494,1.82507,0.000148625,0.000148625,0.000148625
180,498.502,1.30838,2.80287,0.28159,1.09272,1.11282,0.2611,0.23432,0.17999,0.0718,0.25333,0.21431,0.18224,0.09513,2.44342,5.29329,0.26272,2.55888,1.83192,0.000142437,0.000142437,0.000142437
181,500.535,1.30135,2.84925,0.2941,1.11819,1.13954,0.2611,0.23432,0.17999,0.0718,0.25333,0.21431,0.18224,0.09513,2.44342,5.29329,0.26272,2.55888,1.83192,0.00013625,0.00013625,0.00013625
182,502.804,1.23633,2.65839,0.27551,1.05729,1.10337,0.26356,0.23164,0.17902,0.06398,0.25126,0.20713,0.18054,0.09418,2.44796,5.27395,0.25866,2.55181,1.83915,0.000130062,0.000130062,0.000130062
183,505.903,1.29321,2.76548,0.28349,1.086,1.09944,0.26238,0.22087,0.17627,0.06278,0.25344,0.21336,0.17841,0.09652,2.43957,5.2577,0.25961,2.56231,1.83872,0.000123875,0.000123875,0.000123875
184,509.121,1.27371,2.7162,0.29055,1.08979,1.10463,0.26697,0.24528,0.17527,0.06089,0.26132,0.22586,0.17437,0.09475,2.43581,5.25577,0.25868,2.57586,1.84726,0.000117687,0.000117687,0.000117687
185,511.956,1.30009,2.74515,0.28133,1.0993,1.11291,0.26697,0.24528,0.17527,0.06089,0.26132,0.22586,0.17437,0.09475,2.43581,5.25577,0.25868,2.57586,1.84726,0.0001115,0.0001115,0.0001115
186,514.107,1.28941,2.76775,0.29459,1.11093,1.13353,0.26836,0.24193,0.17827,0.06323,0.25955,0.22095,0.17268,0.09514,2.43197,5.24679,0.25537,2.58592,1.8519,0.000105312,0.000105312,0.000105312
187,516.208,1.22677,2.66051,0.28865,1.06359,1.12189,0.27593,0.25435,0.18012,0.06851,0.26307,0.22975,0.17406,0.09552,2.43192,5.25122,0.25781,2.59088,1.85317,9.9125e-05,9.9125e-05,9.9125e-05
188,518.274,1.33362,2.76099,0.29021,1.09635,1.1089,0.27183,0.25504,0.18073,0.0686,0.26128,0.22769,0.16861,0.0947,2.43744,5.23372,0.25831,2.59841,1.85773,9.29375e-05,9.29375e-05,9.29375e-05
189,520.402,1.26162,2.63162,0.26988,1.0508,1.09752,0.27183,0.25504,0.18073,0.0686,0.26128,0.22769,0.16861,0.0947,2.43744,5.23372,0.25831,2.59841,1.85773,8.675e-05,8.675e-05,8.675e-05
190,522.846,1.3247,2.81337,0.27988,1.12434,1.11175,0.26813,0.23676,0.18082,0.06839,0.26068,0.22308,0.16879,0.09517,2.44568,5.23947,0.26092,2.60058,1.85968,8.05625e-05,8.05625e-05,8.05625e-05
191,533.768,1.33359,2.66012,0.15547,1.34466,1.13003,0.2498,0.25151,0.18141,0.07075,0.23611,0.21283,0.1747,0.09267,2.44787,5.21148,0.25513,2.58491,1.86167,7.4375e-05,7.4375e-05,7.4375e-05
192,539.929,1.3092,2.49414,0.17809,1.2679,1.13342,0.26442,0.24836,0.18256,0.07088,0.25532,0.22817,0.17459,0.09298,2.42746,5.20951,0.2456,2.56331,1.83833,6.81875e-05,6.81875e-05,6.81875e-05
193,546.065,1.45028,2.76863,0.18131,1.4039,1.1838,0.26442,0.24836,0.18256,0.07088,0.25532,0.22817,0.17459,0.09298,2.42746,5.20951,0.2456,2.56331,1.83833,6.2e-05,6.2e-05,6.2e-05
194,552.502,1.37927,2.64958,0.17351,1.28648,1.15813,0.26023,0.26349,0.18143,0.0698,0.25075,0.23043,0.17381,0.09463,2.42553,5.1965,0.23581,2.54641,1.84126,5.58125e-05,5.58125e-05,5.58125e-05
195,556.771,1.32731,2.39322,0.16667,1.31091,1.12554,0.25387,0.24979,0.18106,0.07111,0.24683,0.21631,0.17355,0.09394,2.41177,5.16719,0.22893,2.53424,1.83007,4.9625e-05,4.9625e-05,4.9625e-05
196,560.79,1.27862,2.48339,0.18655,1.23349,1.13366,0.25311,0.25429,0.17936,0.07038,0.26341,0.22461,0.17142,0.09282,2.42147,5.14421,0.22201,2.52896,1.84235,4.34375e-05,4.34375e-05,4.34375e-05
197,564.025,1.29526,2.51009,0.21215,1.3225,1.16208,0.25311,0.25429,0.17936,0.07038,0.26341,0.22461,0.17142,0.09282,2.42147,5.14421,0.22201,2.52896,1.84235,3.725e-05,3.725e-05,3.725e-05
198,568.185,1.31979,2.51643,0.1708,1.20966,1.14213,0.26096,0.25204,0.17969,0.0702,0.25983,0.22758,0.17001,0.09191,2.41019,5.11453,0.21736,2.52928,1.82762,3.10625e-05,3.10625e-05,3.10625e-05
199,572.96,1.30525,2.50975,0.17905,1.25627,1.136,0.2695,0.25204,0.17945,0.06634,0.26777,0.24016,0.17247,0.09268,2.41146,5.10335,0.21578,2.53177,1.82528,2.4875e-05,2.4875e-05,2.4875e-05
200,576.014,1.28514,2.46645,0.17298,1.18368,1.11435,0.26789,0.2441,0.18056,0.06643,0.27142,0.24358,0.17275,0.09294,2.40665,5.08992,0.21173,2.53172,1.81903,1.86875e-05,1.86875e-05,1.86875e-05
